"","SITE_CODE","LATITUDE","LONGITUDE","WIPWL","PROJECT"
"4422","03-SAND_T14-0.3",43.844432,-75.970988,"0303-0050","RIBS Screening"
"4423","02-STIL-7.2",42.032,-79.28099,"0202-0029","Undefined"
"4424","02-CLER-1.3",42.22087,-79.05345,"0202-0047","RIBS Intensive"
"4425","02-LGEN-3.6",42.03114,-78.20525,"0201-0001","RIBS Intensive"
"4426","10-ADKS12_276-1.4",44.391111,-73.858889,"1004-0013","ADKS Acid Survey"
"4427","11-TRLK-0.5",42.946,-73.782,"1101-0037","RIBS Screening"
"4428","11-ADKS12_258-1.1",44.058333,-73.685556,"1104-0191","ADKS Acid Survey"
"4429","03-LSAM_N-12.1",43.41107,-76.00344,"0303-0089","RIBS Screening"
"4430","08-CMMG-4.2",43.503913,-75.2038,"0801-0415","RIBS Screening"
"4431","11-WSTN_N-3.5",43.24222,-74.33194,"1104-0133","Undefined"
"4432","03-SNAE-1.4",43.529664,-76.205867,"0303-0086","RIBS Screening"
"4433","12-PELA-2.2",43.1257,-74.4435,"1201-0138","RIBS Screening"
"4434","08-DEER-18.5",43.80312,-75.74288,"0801-0218","RIBS Screening"
"4435","11-CHST-2.5",43.656,-73.801,"1104-0201","Undefined"
"4436","02-ENSH-0.4",42.015642,-78.823087,"0201-0029","RIBS Intensive"
"4437","10-ADKS12_105-1.2",44.305556,-73.814722,"1004-0071","ADKS Acid Survey"
"4438","11-TROD-1.6",42.931,-73.813,"1101-0037","RIBS Screening"
"4439","08-MOOS-11.4",43.605611,-75.185978,"0801-0226","RIBS Screening"
"4440","10-ADKS12_110-0.7",44.466111,-73.886389,"1004-0042","ADKS Acid Survey"
"4441","10-ADKS12_151-0.1",44.138611,-73.637222,"1004-0081","ADKS Acid Survey"
"4442","10-ADKS12_183-0.3",44.228889,-73.745278,"1004-0071","ADKS Acid Survey"
"4443","10-ADKS12_2008-1.9",44.161111,-73.81166,"1004-0072","ADKS Acid Survey"
"4444","05-GOFF-0.5",42.38802,-77.41187,"0502-0013","RIBS Screening"
"4445","05-LTOB-0.7",42.419778,-77.06993,"0502-0028","RIBS Screening"
"4446","05-STEO-28.7",42.25261,-77.51771,"0503-0012","RIBS Screening"
"4447","05-STOK-0.2",42.30984,-77.27766,"0502-0016","RIBS Screening"
"4448","05-UWHI-0.1",41.999525,-77.631808,"0503-0037","RIBS Screening"
"4449","15-SADL-0.2",41.08078,-74.08291,"1501-0033","PEERS"
"4450","07-TOTA-0.6",43.09,-75.759,"0703-0002","RIBS Intensive"
"4451","07-GRBR-0.3",42.97937,-77.3915,"0704-0034","RIBS Intensive"
"4452","07-DUCH-5.4",42.85531,-76.444,"0706-0003","RIBS Intensive"
"4453","07-ONON-1.0",43.05778,-76.16345,"0702-0023","RIBS Intensive"
"4454","06-DILA-42.1",42.76278,-75.27944,"0601-0037","Special Study"
"4455","06-DILA-36.2",42.679982,-75.32684,"0601-0037","Special Study"
"4456","06-DILA-28.6",42.61611,-75.33111,"0601-0003","Special Study"
"4457","13-USOP-21.5",42.0545,-74.45748,"1307-0011","Special Study"
"4458","13-WODC-0.2",42.07972,-74.33444,"1307-0035","Special Study"
"4459","11-STEW-2.3",43.379,-73.837,"1104-0183","RIBS Intensive"
"4460","13-MASO-0.2",41.43765,-74.372867,"1306-0072","RIBS Screening"
"4461","13-MASO-3.5",41.48745,-74.422017,"1306-0072","RIBS Screening"
"4462","13-QKER-3.5",41.33833,-74.37361,"1306-0025","RIBS Screening"
"4463","15-RAMA_T25-0.4",41.326633,-74.1679,"1501-0037","PEERS"
"4464","11-ANTH-1.0",42.90972,-73.69167,"1101-0025","RIBS Intensive"
"4465","11-HOOS-34.6",42.81515,-73.29768,"1102-0018","Undefined"
"4466","11-SCHR-3.2",43.48806,-73.76082,"1104-0023","RIBS Intensive"
"4467","11-BATT-9.6",43.09361,-73.4625,"1103-0011","RIBS Intensive"
"4468","07-FALL-0.9",42.454445,-76.500275,"0705-0036","Undefined"
"4469","11-CHST-2.5",43.656,-73.801,"1104-0201","RIBS Intensive"
"4470","11-FISC-3.8",43.08709,-73.592115,"1101-0065","RIBS Intensive"
"4471","13-BLMD-3.0",41.35787,-74.28707,"1303-0025","RIBS Screening"
"4472","13-MONH-0.4",41.42361,-74.38111,"1306-0074","RIBS Screening"
"4473","13-WELR-1.7",41.307166,-74.39841,"1306-0025","RIBS Screening"
"4474","13-DWAR-5.5",41.603067,-74.24475,"1306-0062","RIBS Screening"
"4475","13-WOOD-7.2",41.3273,-74.1152,"1303-0014","RIBS Screening"
"4476","15-SADL_T4-0.3",41.08668,-74.0938,"1501-0033","PEERS"
"4477","07-SXML-0.7",42.43417,-76.50389,"0705-0059","RIBS Intensive"
"4478","06-DILA-51.5",42.8219,-75.24873,"0601-0188","Special Study"
"4479","06-DILA-17.8",42.51111,-75.39417,"0601-0003","Special Study"
"4480","05-TRPS_T4-4.1",42.0596,-77.509753,"0503-0009","RIBS Screening"
"4481","15-STOB-0.4",41.16472,-74.18361,"1501-0039","PEERS"
"4482","13-RIOG-0.7",41.40115,-74.359233,"1306-0061","RIBS Screening"
"4483","05-WANE_T5-0.5",42.471559,-77.09818,"0502-0029","RIBS Screening"
"4484","15-SUNY-0.2",41.15924,-74.09836,"1501-0035","PEERS"
"4485","03-CATF-1.3",43.49889,-76.31667,"0303-0099","RIBS Intensive"
"4486","06-DILA-37.6",42.691985,-75.313639,"0601-0037","Special Study"
"4487","13-RUTG-13.7",41.33115,-74.586733,"1306-0006","Undefined"
"4488","14-NEVR-0.5",41.36033,-74.68762,"1402-0020","PEERS"
"4489","05-TUSC_N-0.3",42.08222,-77.30916,"0503-0019","RIBS Screening"
"4490","15-TORN-0.2",41.14162,-74.16201,"1501-0012","PEERS"
"4491","07-TGHN-9.6",42.483,-76.7,"0705-0013","RIBS Intensive"
"4492","06-CAYU-1.7",42,-76.522972,"0603-0022","Special Study"
"4493","13-STOC-0.2",42.08306,-74.31555,"1307-0008","Special Study"
"4494","05-CHEM-28.3",42.120085,-76.934201,"0501-0016","RIBS Screening"
"4495","03-RICE-0.9",43.43667,-76.56111,"0302-0047","RIBS Intensive"
"4496","07-CONK-1.0",42.635,-77.367,"0704-0051","RIBS Intensive"
"4497","05-WULF-0.5",42.22884,-77.18846,"0502-0022","Undefined"
"4498","13-USOP-1.3",42.00389,-74.26823,"1307-0007","Special Study"
"4499","05-TUSC_N-8.4",42.137149,-77.41234,"0503-0020","RIBS Screening"
"4500","15-MUDD-0.6",41.06,-74.0235,"1501-0014","PEERS"
"4501","15-MUDD-1.3",41.0681,-74.02593,"1501-0014","PEERS"
"4502","07-TRUM-2.8",42.5415,-76.6475,"0705-0071","RIBS Intensive"
"4503","05-MINK-0.4",42.003985,-77.59976,"0503-0037","Undefined"
"4504","15-PASC_T2-1.4",41.11794,-74.04364,"1501-0015","PEERS"
"4505","07-SCON-0.9",43.09528,-75.62499,"0703-0003","RIBS Intensive"
"4506","13-USOP-13.2",42.11694,-74.38055,"1307-0011","Special Study"
"4507","15-PINB-0.5",41.07867,-74.06771,"1501-0033","PEERS"
"4508","07-FALL-1.2",42.45306,-76.49445,"0705-0036","RIBS Intensive"
"4509","05-DRUN-0.2",42.21806,-77.1367,"0502-0020","Undefined"
"4510","15-RAMA-1.1",41.12516,-74.164555,"1501-0012","PEERS"
"4511","11-SCHR-2.6",43.49123,-73.77068,"1104-0023","RIBS Screening"
"4512","11-STOP-0.1",43.322,-73.843,"1104-0186","RIBS Screening"
"4513","11-WHIP-0.1",42.95812,-73.43737,"1102-0004","RIBS Screening"
"4514","11-CHST-2.5",43.656,-73.801,"1104-0201","RIBS Screening"
"4515","13-WALK-33.2",41.523183,-74.251717,"1306-0038","RIBS Screening"
"4516","08-BEAU-1.9",43.6037,-75.31306,"0801-0347","RIBS Screening"
"4517","03-CART-0.9",44.12094,-75.94156,"0303-0040","RIBS Screening"
"4518","03-SAND-13.8",43.81034,-76.03504,"0303-0020","RIBS Screening"
"4519","03-STNE-5.8",43.84615,-76.153267,"0303-0009","RIBS Screening"
"4520","08-BLAC-7.6",43.850565,-75.313486,"0801-0171","RIBS Screening"
"4521","08-BLCK-105.4",43.41083,-75.09666,"0801-0237","RIBS Screening"
"4522","08-COOL_T3-0.4",43.58093,-75.308849,"0801-0405","RIBS Screening"
"4523","08-MLER-1.9",43.569359,-75.304085,"0801-0404","RIBS Screening"
"4524","11-SNOK-6.7",43.19833,-73.65583,"1101-0079","Undefined"
"4525","03-STNE-2.4",43.83716,-76.19967,"0303-0009","RIBS Screening"
"4526","08-MOOC_T4-0.6",43.511873,-75.363457,"0801-0232","Undefined"
"4527","08-SUGR_W_T21-1.0",43.53995,-75.48749,"0801-0411","Undefined"
"4528","03-ABIJ-2.9",43.76523,-75.89215,"0303-0053","Undefined"
"4529","11-CAMD-1.2",43.1173,-73.29259,"1103-0012","RIBS Screening"
"4530","15-RAMA-9.2",41.219407,-74.185343,"1501-0036","PEERS"
"4531","15-RAMA-9.9",41.22833,-74.18306,"1501-0036","PEERS"
"4532","11-DELE-2.2",43.15395,-73.699508,"1101-0079","RIBS Screening"
"4533","11-NIPO-1.7",42.93,-73.466,"1102-0004","RIBS Screening"
"4534","07-CONK-1.0",42.635,-77.367,"0704-0051","Undefined"
"4535","11-STOE-1.6",43.20861,-73.790895,"1101-0090","RIBS Screening"
"4536","11-TBRK-7.9",43.782,-73.89399,"1104-0211","RIBS Screening"
"4537","11-HOOS-12.6",42.91794,-73.51395,"1102-0002","RIBS Screening"
"4538","04-CONE-9.5",42.847485,-77.712475,"0402-0038","Undefined"
"4539","04-CONE-9.9",42.845033,-77.70789,"0402-0038","Undefined"
"4540","06-PAYN-4.6",42.83729,-75.53876,"0602-0003","RAS"
"4541","13-POST-20.3",42.69097,-73.45935,"1301-0255","Undefined"
"4542","13-WTAGH-9.5",42.123564,-73.72136,"1310-0015","Undefined"
"4543","17-ABET-1.0",40.761745,-72.976233,"1701-0239","RIBS Screening"
"4544","17-BEVD-2.1",40.82763,-72.658648,"1701-0104","RIBS Screening"
"4545","13-GIDN-4.9",41.553012,-74.0432,"1301-0187","Undefined"
"4546","13-TINW-1.6",41.56111,-74.18333,"1306-0068","Undefined"
"4547","17-CRAB-1.2",40.918755,-73.332927,"1702-0234","RIBS Screening"
"4548","17-CSHA-1.9",40.841467,-73.45521,"1702-0156","RIBS Screening"
"4549","04-CONE-9.5",42.847485,-77.712475,"0402-0038","RAS"
"4550","17-KEND-0.6",41.11444,-73.72361,"1702-0113","RIBS Screening"
"4551","17-MILR-5.3",40.704312,-73.65809,"1701-0221","RIBS Screening"
"4552","17-BRNX-9.2",40.915,-73.849,"1702-0107","Undefined"
"4553","08-MLLL_T7-0.8",43.7903,-75.546073,"0801-0317","Undefined"
"4554","17-BRNX-12.3",40.95944,-73.821995,"1702-0107","RIBS Screening"
"4555","04-CONE-9.9",42.845033,-77.70789,"0402-0038","RAS"
"4556","03-SAND_T14-0.3",43.844432,-75.970988,"0303-0050","Undefined"
"4557","17-MANH-1.2",41.042833,-73.79849,"1702-0107","RIBS Screening"
"4558","17-MITL-0.5",40.817457,-73.740988,"1702-0143","RIBS Screening"
"4559","06-OTGO-10.8",42.532129,-75.08407,"0601-0161","RIBS Screening"
"4560","05-TUSC_N-8.4",42.137149,-77.41234,"0503-0020","Undefined"
"4561","17-LNEK-0.5",40.795773,-73.744857,"1702-0138","RIBS Screening"
"4562","06-PANE-8.6",42.87667,-75.50456,"0602-0003","RAS"
"4563","17-SEVP-1.4",40.912021,-72.372496,"1701-0289","RIBS Screening"
"4564","03-SAND_T14-0.3",43.844432,-75.970988,"0303-0050","RIBS Intensive"
"4565","06-PAYN_T3-0.3",42.822703,-75.550605,"0602-0003","Undefined"
"4566","05-STEO_T22-0.2",42.199,-77.407,"0503-0006","RIBS Intensive"
"4567","17-MILR-3.5",40.674315,-73.662232,"1701-0221","RIBS Screening"
"4568","06-PAYN-0.4",42.79083,-75.56193,"0602-0003","RAS"
"4569","13-BOZN-3.5",42.7136,-74.0465,"1311-0017","RIBS Intensive"
"4570","05-COHO-37.2",42.49526,-77.50321,"0502-0003","RIBS Intensive"
"4571","17-MOOR-0.3",41.097335,-72.38179,"1701-0233","Undefined"
"4572","17-BLND-8.2",41.04,-73.69019,"1702-0130","RIBS Screening"
"4573","05-POSC-1.3",42.1587,-77.05452,"0501-0047","RIBS Intensive"
"4574","13-STON-10.1",42.40939,-73.52219,"1310-0031","Undefined"
"4575","06-PAYN-1.9",42.8125,-75.55222,"0602-0003","Undefined"
"4576","17-PACH-0.4",40.76556,-73.02084,"1701-0099","RIBS Screening"
"4577","08-KLSY-0.1",43.98944,-75.92416,"0801-0191","RIBS Intensive"
"4578","06-PAYN-2.3",42.815,-75.54916,"0602-0003","Undefined"
"4579","05-TUSC_N-8.4",42.137149,-77.41234,"0503-0020","RIBS Intensive"
"4580","06-TOGH-16.1",42.398812,-76.01337,"0602-0067","RIBS Screening"
"4581","06-PAYN-2.9",42.81897,-75.54155,"0602-0003","RAS"
"4582","05-MALL-0.1",42.0547,-76.62339,"0501-0019","RIBS Intensive"
"4583","13-WAPP-1.9",41.5988,-73.925,"1305-0012","Undefined"
"4584","06-USSQ-154.7",42.66192,-74.95021,"0601-0041","RIBS Screening"
"4585","10-GCHZ-27.4",44.91285,-73.6395,"1002-0017","Undefined"
"4586","13-BLAG-3.1",42.57139,-73.40892,"1310-0043","Undefined"
"4587","05-POSC-1.6",42.16265,-77.05396,"0501-0047","Undefined"
"4588","13-PATS-0.5",42.66444,-73.74666,"1301-0030","RAS"
"4589","13-STON-10.7",42.41444,-73.51582,"1310-0031","RIBS Intensive"
"4590","06-BTNT_T14-0.5",42.53479,-75.259822,"0601-0140","RIBS Screening"
"4591","06-USSQ_T118-1.0",42.123043,-75.58313,"0601-0123","RIBS Screening"
"4592","06-JENC-6.6",42.442,-76.105927,"0602-0131","RIBS Screening"
"4593","06-CATA_T7-1.6",42.152847,-76.33196,"0603-0007","RIBS Screening"
"4594","06-CAYU-2.1",42.00389,-76.52361,"0603-0022","RIBS Screening"
"4595","06-CSTL-4.7",42.21498,-75.9068,"0602-0065","RIBS Screening"
"4596","06-DILA_T3-1.1",42.37672,-75.396742,"0601-0136","Special Study"
"4597","06-FLYD-0.3",42.46073,-75.57426,"0602-0147","Undefined"
"4598","06-NANG-21.6",42.325063,-75.77134,"0602-0009","Undefined"
"4599","06-NANG_T15-0.1",42.247585,-75.82992,"0602-0136","RIBS Screening"
"4600","06-NVUS_T16-0.8",42.535963,-74.813022,"0601-0169","RIBS Screening"
"4601","06-OCON-0.1",42.691827,-74.84449,"0601-0022","RIBS Screening"
"4602","06-OSBO_T16-0.3",42.199893,-75.7355,"0602-0030","RIBS Screening"
"4603","06-OTSG-1.1",42.702543,-74.939243,"0601-0179","RIBS Screening"
"4604","06-OULE_T4-0.3",42.330617,-75.184331,"0601-0057","RIBS Screening"
"4605","06-PLEA_T2-0.2",42.71653,-74.763312,"0601-0175","RIBS Screening"
"4606","06-CAYU_T41-0.6",42.244525,-76.62697,"0603-0065","RIBS Screening"
"4607","06-WHEB-3.1",42.32108,-75.71012,"0602-0142","RIBS Screening"
"4608","06-FIVS-2.2",42.457877,-75.79649,"0602-0137","RIBS Screening"
"4609","13-POST-18.4",42.68806,-73.48916,"1301-0255","RIBS Intensive"
"4610","13-PATS-3.7",42.68722,-73.7975,"1301-0030","RAS"
"4611","13-ROND-9.9",41.84278,-74.08583,"1306-0088","RIBS Intensive"
"4612","13-TAGH-9.4",42.125539,-73.721999,"1310-0015","RIBS Intensive"
"4613","13-TINW-1.6",41.56111,-74.18333,"1306-0068","RIBS Intensive"
"4614","13-PATS-6.7",42.71022,-73.8391,"1301-0030","RAS"
"4615","13-WAPP_T1-0.1",41.593565,-73.92662,"1305-0012","RIBS Intensive"
"4616","13-BLAG-3.4",42.575,-73.408,"1310-0043","RIBS Intensive"
"4617","13-GIDN-4.9",41.553012,-74.0432,"1301-0187","RIBS Intensive"
"4618","06-JAKC-0.4",42.24386,-76.63246,"0603-0068","RIBS Screening"
"4619","06-OTSL_T39-0.2",42.588622,-75.856688,"0602-0162","RIBS Screening"
"4620","06-TOGH_T8-1.0",42.253707,-75.891658,"0602-0067","RIBS Screening"
"4621","10-HALF-15.9",43.343163,-73.640815,"1005-0063","RIBS Screening"
"4622","10-METT-17.7",43.417888,-73.276248,"1005-0003","RIBS Screening"
"4623","10-THAD-1.6",43.455837,-73.56182,"1005-0039","RIBS Screening"
"4624","10-THAF-2.6",43.405575,-73.57749,"1005-0064","RIBS Screening"
"4625","10-MCKN-6.4",44.032147,-73.54283,"1001-0022","RIBS Screening"
"4626","08-BLCK-105.4",43.41083,-75.09666,"0801-0237","RIBS Intensive"
"4627","08-MILE-0.7",43.52561,-75.2995,"0801-0408","RIBS Intensive"
"4628","08-MLLL-1.8",43.78305,-75.4786,"0801-0200","RIBS Intensive"
"4629","08-MLLL_T7-0.8",43.7903,-75.546073,"0801-0317","RIBS Intensive"
"4630","10-SARA-23.6",44.638003,-73.75594,"1003-0021","RIBS Screening"
"4631","10-SPRU-14.6",44.277789,-73.67225,"1004-0080","RIBS Screening"
"4632","10-URIL_T2-1.0",44.684762,-73.57384,"1004-0098","RIBS Screening"
"4633","10-CORB-6.0",44.916658,-73.47054,"1002-0012","RIBS Screening"
"4634","10-FICK_T1-1.0",44.347602,-74.183973,"1003-0082","RIBS Screening"
"4635","10-FLOS-0.1",44.328052,-74.38799,"1003-0087","Undefined"
"4636","10-GCHZ-27.4",44.91285,-73.6395,"1002-0017","RIBS Screening"
"4637","10-SPRU-6.8",44.267737,-73.55074,"1004-0079","RIBS Screening"
"4638","10-GCHZ-21.3",44.95722,-73.58861,"1002-0010","Undefined"
"4639","10-CHLS-0.6",43.857407,-73.447807,"1006-0018","RIBS Screening"
"4640","06-FROS-1.2",42.109017,-76.406538,"0603-0027","RIBS Screening"
"4641","06-BEVR-7.8",42.812638,-75.319855,"0601-0151","RIBS Screening"
"4642","10-HLET-1.3",43.630542,-73.492534,"1006-0020","RIBS Screening"
"4643","10-WSBR-1.0",43.41195,-73.725,"1006-0008","RIBS Screening"
"4644","06-NING-11.1",42.609485,-75.954293,"0602-0058","Undefined"
"4645","10-NSAR_T31-2.0",44.532379,-74.158709,"1003-0041","RIBS Screening"
"4646","10-CMIL-3.3",43.722127,-73.418303,"1005-0024","RIBS Screening"
"4647","10-MKZI-0.8",44.314827,-74.105152,"1003-0075","RIBS Screening"
"4648","06-NIOG-0.9",42.750713,-75.94616,"0602-0133","RIBS Screening"
"4649","10-RAYB_T4-0.2",44.29463,-74.06283,"1003-0074","RIBS Screening"
"4650","06-GRID-4.4",42.50725,-76.138797,"0602-0055","RIBS Screening"
"4651","08-BUCC-0.1",43.7389,-74.7222,"0801-0207","RIBS Intensive"
"4652","10-NSAR-9.0",44.574847,-73.986187,"1003-0038","RIBS Screening"
"4653","10-ENBR-0.7",43.43639,-73.71917,"1006-0032","RIBS Screening"
"4654","10-SAMN-18.1",44.589022,-73.69958,"1004-0047","RIBS Screening"
"4655","06-OTSL-8.3",42.42222,-75.94972,"0602-0024","Undefined"
"4656","11-ARCH-1.9",43.99733,-74.24594,"1104-0055","RMN"
"4657","10-RORE-2.3",44.174475,-73.65014,"1004-0081","RIBS Screening"
"4658","06-GENE-23.0",42.559585,-75.713318,"0602-0138","RIBS Screening"
"4659","06-HANS-6.7",42.739327,-75.435533,"0602-0070","RIBS Screening"
"4660","10-NSAR-21.2",44.5115,-74.14827,"1003-0041","RIBS Screening"
"4661","06-NANG-66.3",42.70042,-75.52645,"0602-0069","Undefined"
"4662","04-BLAK-36.4",43.01557,-78.08019,"0402-0048","TMDL"
"4663","04-BLAK-46.2",42.9244,-78.1178,"0402-0048","TMDL"
"4664","04-BLAK-32.0",43.06578,-78.06517,"0402-0048","TMDL"
"4665","01-LTON-14.7",42.8155,-78.1677,"0102-0037","TMDL"
"4666","04-BLAK-48.2",42.904,-78.1229,"0402-0048","TMDL"
"4667","04-BLAK-34.9",43.0341,-78.07539,"0402-0048","TMDL"
"4668","13-BSFD-0.2",41.522366,-74.057197,"1301-0079","RIBS Screening"
"4669","13-BSFD-0.5",41.522888,-74.063004,"1301-0079","RIBS Screening"
"4670","04-BLAK-37.3",43.00573,-78.075,"0402-0048","TMDL"
"4671","04-BLAK-30.7",43.082,-78.0685,"0402-0028","TMDL"
"4672","13-BSFD-10.0",41.627338,-74.092239,"1301-0079","RIBS Screening"
"4673","13-GIDN-5.2",41.556451,-74.0445,"1301-0187","RIBS Screening"
"4674","13-PATN-1.3",41.500974,-74.072908,"1301-0079","RIBS Screening"
"4675","04-BLAK-50.2",42.8773,-78.118795,"0402-0048","TMDL"
"4676","13-QUAS-13.2",41.622355,-74.065984,"1301-0185","RIBS Screening"
"4677","13-RUTG-13.7",41.33115,-74.586733,"1306-0006","RIBS Screening"
"4678","13-SILS-0.4",41.45444,-74.05028,"1303-0010","Undefined"
"4679","09-REGI-3.1",44.970293,-74.669004,"0902-0093","Undefined"
"4680","09-REGI-3.3",44.966484,-74.66708,"0902-0093","Undefined"
"4681","06-SUSQ-25.2",42.06417,-76.1425,"0603-0013","RAS"
"4682","06-SUSQ-36.9",42.09885,-75.97984,"0603-0002","RAS"
"4683","03-XEMIL-0.6",43.33157,-78.7157,"0301-0054","AOC"
"4684","03-XORCH-2.0",43.34861,-78.19528,"0301-0004","AOC"
"4685","03-XORCH-8.7",43.30942,-78.2872,"0301-0005","AOC"
"4686","17-GREN-0.4",40.73639,-73.09167,"1701-0096","RIBS Intensive"
"4687","17-MILR-3.5",40.674315,-73.662232,"1701-0221","Special Study"
"4688","04-BLAK-30.8",43.079958,-78.068642,"0402-0028","Undefined"
"4689","17-BRNX-2.8",40.843223,-73.87668,"1702-0106","RAS"
"4690","12-SIXM-1.6",43.21139,-75.38249,"1201-0212","Special Study"
"4691","10-MKZI-0.8",44.314827,-74.105152,"1003-0075","Undefined"
"4692","04-CRIS-2.6",42.918207,-77.81679,"0402-0060","RAS"
"4693","04-CRIS-3.7",42.92931,-77.82713,"0402-0060","RAS"
"4694","04-CRIS-1.4",42.909098,-77.80934,"0402-0060","RAS"
"4695","14-CALL_E-13.8",41.78908,-74.895092,"1401-0118","RAS"
"4696","14-CALL_N-0.6",41.767805,-75.028513,"1401-0126","RAS"
"4697","14-CALL_N-4.7",41.804318,-74.98434,"1401-0127","RAS"
"4698","12-INDK-0.3",42.87028,-73.90639,"1201-0100","Special Study"
"4699","12-MATT-0.4",43.02028,-74.37526,"1201-0225","Special Study"
"4700","06-LCHO-2.0",42.11764,-75.95111,"0603-0017","Undefined"
"4701","17-MILR-3.5",40.674315,-73.662232,"1701-0221","Undefined"
"4702","10-FMIL-2.1",43.88111,-73.42278,"1005-0021","Undefined"
"4703","14-CALL_E-9.5",41.765023,-74.942465,"1401-0117","RAS"
"4704","12-NCHU-3.2",42.96167,-74.17333,"1201-0031","Special Study"
"4705","12-BATV-0.1",42.30264,-74.41977,"1202-0001","Special Study"
"4706","12-BETY-0.2",42.489,-74.509,"1202-0050","Special Study"
"4707","06-NANG-48.1",42.553475,-75.523174,"0602-0069","Undefined"
"4708","14-CALL_E-4.8",41.729052,-74.983332,"1401-0117","RAS"
"4709","12-NMIL-13.9",43.2159,-75.1794,"1201-0211","Special Study"
"4710","12-COBL-0.6",42.70722,-74.33833,"1202-0019","Special Study"
"4711","12-SCHO-79.0",42.21639,-74.24277,"1202-0021","Special Study"
"4712","12-ORSK-0.9",43.15556,-75.33167,"1204-0008","Special Study"
"4713","09-REGI-4.0",44.960252,-74.672748,"0902-0093","Undefined"
"4714","06-SUSQ-37.6",42.09394,-75.94796,"0603-0002","RAS"
"4715","06-SUSQ-28.1",42.07214,-76.09995,"0603-0002","RAS"
"4716","03-XEMIL-2.7",43.30613,-78.71502,"0301-0054","AOC"
"4717","03-XORCH-9.2",43.30223,-78.29538,"0301-0005","AOC"
"4718","17-KEND-0.6",41.11444,-73.72361,"1702-0113","RIBS Intensive"
"4719","04-BLAK-32.0",43.06578,-78.06517,"0402-0048","Undefined"
"4720","03-XEMIL-1.3",43.32229,-78.71644,"0301-0054","AOC"
"4721","04-BLAK-33.7",43.048219,-78.06941,"0402-0048","Undefined"
"4722","17-BRNX-9.2",40.915,-73.849,"1702-0107","RAS"
"4723","03-XEMIL-3.5",43.29416,-78.71191,"0301-0004","AOC"
"4724","06-SUSQ-29.9",42.08347,-76.07415,"0603-0002","RAS"
"4725","04-HONY-32.0",42.790212,-77.51477,"0402-0045","RIBS Screening"
"4726","04-CONE-9.5",42.847485,-77.712475,"0402-0038","Special Study"
"4727","04-CONE-9.9",42.845033,-77.70789,"0402-0038","Special Study"
"4728","09-REGI-2.3",44.974659,-74.65951,"0902-0093","Undefined"
"4729","03-XORCH-0.1",43.36994,-78.19263,"0301-0004","AOC"
"4730","17-BVBR-0.3",40.878102,-73.565952,"1702-0153","RIBS Intensive"
"4731","04-BLAK_T30a-0.2",43.053931,-78.0629,"0402-0048","Undefined"
"4732","09-REGI-2.7",44.9736,-74.6648,"0902-0093","Undefined"
"4733","17-CARL-0.8",40.70194,-73.32861,"1701-0089","RIBS Intensive"
"4734","04-BLOW-0.4",43.06632,-78.06949,"0402-0016","Undefined"
"4735","06-SUSQ-35.6",42.11203,-75.97984,"0603-0002","RAS"
"4736","03-XORCH-1.1",43.35707,-78.19573,"0301-0004","AOC"
"4737","06-PATT-0.3",42.10661,-76.01401,"0603-0044","Undefined"
"4738","10-BIGC-6.3",43.359908,-73.42192,"1005-0004","Undefined"
"4739","09-REGI-2.8",44.973359,-74.6653,"0902-0093","Undefined"
"4740","03-XEMIL-0.1",43.33779,-78.71809,"0301-0002","AOC"
"4741","04-BLOW-4.6",43.03504,-78.1109,"0402-0016","Undefined"
"4742","10-BOQT-28.6",44.21778,-73.58556,"1004-0046","Undefined"
"4743","14-JAKE-3.0",41.7219,-74.9223,"1401-0119","RIBS Screening"
"4744","04-BRON-4.7",42.875885,-77.910178,"0402-0039","RIBS Screening"
"4745","04-CDIC-1.0",42.734211,-77.55077,"0402-0069","Undefined"
"4746","04-HONY-32.0",42.790212,-77.51477,"0402-0045","Undefined"
